Namespace(model='resnet', batch=128, dtA='float32', dtB='float32', dtC='float32', arch='cuda', qnn=False, check=False, auto=True)
[cuda(id=0)]
1605632 64 147 0.00231880259513855 13028.953726091047
401408 64 64 0.00033758068084716795 9740.884246538739
401408 64 576 0.002019669532775879 14653.391826594501
401408 256 64 0.0010009253025054933 13141.177779275704
401408 64 256 0.0009604361057281494 13695.171667903789
401408 128 256 0.0017911734580993652 14686.838155760926
100352 128 1152 0.002099303960800171 14097.534028716624
100352 512 128 0.0009101822376251221 14451.32282335033
100352 512 256 0.0016828196048736571 15632.498344928097
100352 128 512 0.0009005165100097656 14606.436636966666
100352 256 512 0.0016695575714111327 15756.674186302687
25088 256 2304 0.0021200573444366457 13959.532321926019
25088 1024 256 0.0008926761150360108 14734.72530792357
25088 1024 512 0.0016919198036193849 15548.41703000597
25088 256 1024 0.0009430239200592041 13948.042106052006
25088 512 1024 0.00184887957572937 14228.441394092528
6272 512 4608 0.002116582155227661 13982.45229976284
6272 2048 512 0.0008773355484008789 14992.367934907701
6272 2048 1024 0.0016820104122161866 15640.018930286406
6272 512 2048 0.0010691683292388917 12302.400832770141
