Namespace(model='googlenet', batch=32, dtA='float32', dtB='float32', dtC='float32', arch='cuda', qnn=False, check=False, auto=True)
[cuda(id=0)]
1605632 192 27 0.0016692287921905517 9972.984322990056
1605632 64 192 0.002689167261123657 14673.691964966063
1605632 96 192 0.0045138061046600345 13113.106029719016
1605632 128 864 0.020686991691589357 17167.315266645954
1605632 16 192 0.0016636664867401123 5929.675861494378
1605632 32 144 0.0015243330001831054 9707.52749577848
1605632 32 288 0.00244671893119812 12095.794349990087
1605632 32 192 0.0017285528182983398 11414.175955249691
1605632 128 256 0.006785835266113281 15506.81598144227
1605632 192 1152 0.04263167572021485 16660.856149250623
1605632 32 256 0.0023659636974334717 11118.798955595435
1605632 96 288 0.006352839469909668 13975.644669211584
